SRS ID,Reads File,Reads File Size,Reads File MD5
SRS014894,/HHS/Illumina/supragingival_plaque/SRS014894.tar.bz2,2292838686,da1aee663228bb22cfb1b4acb110c80c
SRS020862,/HHS/Illumina/supragingival_plaque/SRS020862.tar.bz2,2102844444,9044de9b99a763a3edbaa311fd952e5c
SRS014690,/HHS/Illumina/supragingival_plaque/SRS014690.tar.bz2,3976909176,d690eb77a591738676dfdb824c9e4d3b
SRS015440,/HHS/Illumina/supragingival_plaque/SRS015440.tar.bz2,3994596274,cd0c21f923c0a08e4888b536df522107
SRS023358,/HHS/Illumina/supragingival_plaque/SRS023358.tar.bz2,2076612375,c0a0984de86e610829124494d19ecbf9
SRS019077,/HHS/Illumina/supragingival_plaque/SRS019077.tar.bz2,3277617930,df0d82ed16e4565de7028e6eddf41db1
SRS054430,/HHS/Illumina/supragingival_plaque/SRS054430.tar.bz2,2107136363,c4fbb40489e81f4e9d972fef9530d9b7
SRS054653,/HHS/Illumina/supragingival_plaque/SRS054653.tar.bz2,2896055045,e26924f9eaf4668beb9b565f13eaf9a6
SRS051378,/HHS/Illumina/supragingival_plaque/SRS051378.tar.bz2,1559654089,224190c5bf259e569219bfebbba86539
SRS057290,/HHS/Illumina/supragingival_plaque/SRS057290.tar.bz2,249367823,103f7b227fb76a363f4e57f4dc6ed5ae
SRS043755,/HHS/Illumina/supragingival_plaque/SRS043755.tar.bz2,2610213020,7df473a291d96c2c1ae7430433de9c24
SRS105121,/HHS/Illumina/PHASEII/supragingival_plaque/SRS105121.tar.bz2,4839143507,a0b70036f0c772a77fe234c3e0d2de46
SRS050799,/HHS/Illumina/PHASEII/supragingival_plaque/SRS050799.tar.bz2,8509209878,508d555f818c0b7860a99645051ab8a2
SRS104842,/HHS/Illumina/PHASEII/supragingival_plaque/SRS104842.tar.bz2,11321314560,3a6dea2ead547465ed8913bbd46834da
SRS012922,/HHS/Illumina/PHASEII/supragingival_plaque/SRS012922.tar.bz2,7719804122,23bd8e71e5958075c82817228a68f67f
SRS017387,/HHS/Illumina/PHASEII/supragingival_plaque/SRS017387.tar.bz2,5832101018,09b95b7a47bb553f9950b2b07239970c
SRS142483,/HHS/Illumina/PHASEII/supragingival_plaque/SRS142483.tar.bz2,12506863520,5663cb5f58498d4c01962f01eb0f6724
SRS149647,/HHS/Illumina/PHASEII/supragingival_plaque/SRS149647.tar.bz2,5073448431,a7d4a6ef4d1008c435dbc742849eee65
SRS045015,/HHS/Illumina/PHASEII/supragingival_plaque/SRS045015.tar.bz2,8244154839,dfd7a5eb46097d5fe85584eea9d54251
SRS018479,/HHS/Illumina/PHASEII/supragingival_plaque/SRS018479.tar.bz2,10285546258,a72ee3679dc2e32d6fd039b990b90b7a
SRS144546,/HHS/Illumina/PHASEII/supragingival_plaque/SRS144546.tar.bz2,5022065085,a43d3202d3c517416d75c011c824fa00
SRS144621,/HHS/Illumina/PHASEII/supragingival_plaque/SRS144621.tar.bz2,6946802648,3bd5641db99e495bbee8e704a26f442f
SRS143616,/HHS/Illumina/PHASEII/supragingival_plaque/SRS143616.tar.bz2,11745131032,2bd1022eef1b1b613e404fba4de9a5aa
SRS022980,/HHS/Illumina/PHASEII/supragingival_plaque/SRS022980.tar.bz2,11800339820,fdd3db385aa351cfebe29d502f86f536
SRS022281,/HHS/Illumina/PHASEII/supragingival_plaque/SRS022281.tar.bz2,8825698732,1b6d8371361fb74f4fe7a6270b0e98b0
SRS144096,/HHS/Illumina/PHASEII/supragingival_plaque/SRS144096.tar.bz2,4625331677,6021adad5744920cfc5cb9ce949df203
SRS148262,/HHS/Illumina/PHASEII/supragingival_plaque/SRS148262.tar.bz2,4797189046,38a25c0ab1d661cdd38d96867d9bb747
SRS098824,/HHS/Illumina/PHASEII/supragingival_plaque/SRS098824.tar.bz2,3714709486,bb3c908fe6ac336b2d325fddece6f17b
SRS147937,/HHS/Illumina/PHASEII/supragingival_plaque/SRS147937.tar.bz2,4146830645,3f9da67f86a9f15cdc4b98735332fa3e
SRS075959,/HHS/Illumina/PHASEII/supragingival_plaque/SRS075959.tar.bz2,9827221681,8218a7e72af73d38f0b8f9193df90269
SRS098567,/HHS/Illumina/PHASEII/supragingival_plaque/SRS098567.tar.bz2,3503987517,bec4a73869b728c18130566d60f772d1
SRS102814,/HHS/Illumina/PHASEII/supragingival_plaque/SRS102814.tar.bz2,10017058058,04cc9ab6ad2fc3de652bf45b8f6830f3
SRS023595,/HHS/Illumina/supragingival_plaque/SRS023595.tar.bz2,6912131371,0fe28ed433202b7fe88c162f2deaf3d1
SRS019028,/HHS/Illumina/supragingival_plaque/SRS019028.tar.bz2,4586058344,0fe5d766f53c436a9be9ffd43c0fc202
SRS049268,/HHS/Illumina/supragingival_plaque/SRS049268.tar.bz2,3765649474,c466bc01bfcc44e6d75dcebbebaa8452
SRS043018,/HHS/Illumina/supragingival_plaque/SRS043018.tar.bz2,3575719953,533ceab3b49af8205699d92e20b1ccb9
SRS047113,/HHS/Illumina/supragingival_plaque/SRS047113.tar.bz2,5764834568,6c10b5ac1bfeed79a0cfbd81f8dd19f8
SRS023841,/HHS/Illumina/supragingival_plaque/SRS023841.tar.bz2,2159871106,7a055aaa299934ac8065d32564712f9e
SRS024447,/HHS/Illumina/supragingival_plaque/SRS024447.tar.bz2,5430502499,8846ed0c7ed540f07a86ef513b64504a
SRS013252,/HHS/Illumina/supragingival_plaque/SRS013252.tar.bz2,7097122456,1d087f2bd09b40eecdb0433d7a3c3265
SRS016043,/HHS/Illumina/supragingival_plaque/SRS016043.tar.bz2,2550128000,19507605fa72d9970984ffe261f41837
SRS016200,/HHS/Illumina/supragingival_plaque/SRS016200.tar.bz2,4181718026,8f2c94972ab91f6150343d143ce6a193
SRS024021,/HHS/Illumina/supragingival_plaque/SRS024021.tar.bz2,6058508753,c70daa57f8b841cb7bd0141051521502
SRS015755,/HHS/Illumina/supragingival_plaque/SRS015755.tar.bz2,1427058883,1ddaac0ce2d0103368bcef3821eeb95f
SRS015947,/HHS/Illumina/supragingival_plaque/SRS015947.tar.bz2,3333821406,ff7af2dbc667a7ec63743e44bb3cc33f
SRS017139,/HHS/Illumina/supragingival_plaque/SRS017139.tar.bz2,7052164791,afb7f0249c41134d27c1ab05727b5403
SRS047100,/HHS/Illumina/supragingival_plaque/SRS047100.tar.bz2,3350357258,b5b362b3ddb46ba0c2578e7e2e312290
SRS052876,/HHS/Illumina/supragingival_plaque/SRS052876.tar.bz2,4381858130,ff9e99a5113e8109c458c3761e4a9458
SRS015158,/HHS/Illumina/supragingival_plaque/SRS015158.tar.bz2,4719616562,ff65fd6e9c1b0b585a7de8f9595b6618
SRS021477,/HHS/Illumina/supragingival_plaque/SRS021477.tar.bz2,4331138919,453abf5aedbdabaff461847688458fb9
SRS058730,/HHS/Illumina/PHASEII/supragingival_plaque/SRS058730.tar.bz2,10654479741,2ce7664e4fe617445bf1b883ee94bc64
SRS063485,/HHS/Illumina/PHASEII/supragingival_plaque/SRS063485.tar.bz2,11971972827,814f14c42ed05e2ceeb695a5e4ddf8b8
SRS079308,/HHS/Illumina/PHASEII/supragingival_plaque/SRS079308.tar.bz2,15103780629,2867605c6b95d99564ecbef2e35faa8c
SRS104519,/HHS/Illumina/PHASEII/supragingival_plaque/SRS104519.tar.bz2,12908350774,79a6204599111d97fc681a5788ab6fd8
SRS074682,/HHS/Illumina/PHASEII/supragingival_plaque/SRS074682.tar.bz2,9938972459,192105fc2fcba5bf9449ac24e827c9ea
SRS022883,/HHS/Illumina/PHASEII/supragingival_plaque/SRS022883.tar.bz2,12081525681,2bd80423b5f930868e8c6fc107bf7041
SRS144026,/HHS/Illumina/PHASEII/supragingival_plaque/SRS144026.tar.bz2,7303472617,22b9859120f724f4e671746ab53c90cf
SRS104177,/HHS/Illumina/PHASEII/supragingival_plaque/SRS104177.tar.bz2,4795079681,002f05b04eeb186d226b6cb264d16c96
SRS148193,/HHS/Illumina/PHASEII/supragingival_plaque/SRS148193.tar.bz2,13092052768,c67a41c952c01cf3a1d4059c8a5309a5
SRS077520,/HHS/Illumina/PHASEII/supragingival_plaque/SRS077520.tar.bz2,10383719813,3a56bd3bc4d0367607a5a6b20004737d
SRS143872,/HHS/Illumina/PHASEII/supragingival_plaque/SRS143872.tar.bz2,4029597732,a5023d12dc0b2444ab626a4b3f765967
SRS098735,/HHS/Illumina/PHASEII/supragingival_plaque/SRS098735.tar.bz2,5089501224,0128103302434be19730effe125d1876
SRS047590,/HHS/Illumina/PHASEII/supragingival_plaque/SRS047590.tar.bz2,7819513140,893d0c718b399ae9ccb6b2ae91faf9de
SRS143066,/HHS/Illumina/PHASEII/supragingival_plaque/SRS143066.tar.bz2,10515717201,7be5768b4c5ec7b01b5253fe46927665
SRS146750,/HHS/Illumina/PHASEII/supragingival_plaque/SRS146750.tar.bz2,6413176358,b65f145e4b297be2c8e2f5f635b200a3
SRS076926,/HHS/Illumina/PHASEII/supragingival_plaque/SRS076926.tar.bz2,5575964737,ccb4f1be2c8b34d9a230c7090420d398
SRS149973,/HHS/Illumina/PHASEII/supragingival_plaque/SRS149973.tar.bz2,8736251648,ba39cc8ac2f034adfa2b61989f114f0c
SRS075353,/HHS/Illumina/PHASEII/supragingival_plaque/SRS075353.tar.bz2,10413458631,1a1b5623340dcd0ec14bf56e7a59563c
SRS147718,/HHS/Illumina/PHASEII/supragingival_plaque/SRS147718.tar.bz2,4325476723,bc2be4c60cd8ebc69b35b8dddc952963
SRS146830,/HHS/Illumina/PHASEII/supragingival_plaque/SRS146830.tar.bz2,5163066440,6d8b291eeb6aa99c5aaa80ab0afcb45f
SRS078738,/HHS/Illumina/PHASEII/supragingival_plaque/SRS078738.tar.bz2,13410949960,2b96c1986af6c6fdca6ba167c20b0677
SRS104291,/HHS/Illumina/PHASEII/supragingival_plaque/SRS104291.tar.bz2,6557477930,2bb3625e1104f3aee4656f047e4d38b6
SRS016092,/HHS/Illumina/supragingival_plaque/SRS016092.tar.bz2,3588793218,fe88d92980890e652ebd631596c7a672
SRS017814,/HHS/Illumina/supragingival_plaque/SRS017814.tar.bz2,3201155257,02a597993dd9f5aa7b948800afa9259e
SRS013533,/HHS/Illumina/supragingival_plaque/SRS013533.tar.bz2,3027568431,1f10a6d475fbf7b094f0bde2016963ab
SRS014578,/HHS/Illumina/supragingival_plaque/SRS014578.tar.bz2,3368442105,675e435133e476eed8efda1f86140e31
SRS047634,/HHS/Illumina/supragingival_plaque/SRS047634.tar.bz2,4804163593,089e252f2bb4d89a1eb6744a44e0a3fc
SRS013836,/HHS/Illumina/supragingival_plaque/SRS013836.tar.bz2,2773824100,c29419c674e8477c262058c94be8d9b2
SRS015063,/HHS/Illumina/supragingival_plaque/SRS015063.tar.bz2,4208218446,574e6ab1da1b5d9a9ac63e29b2798937
SRS016541,/HHS/Illumina/supragingival_plaque/SRS016541.tar.bz2,3539644561,a2808c4f9b25d0269db043206e7e3698
SRS024649,/HHS/Illumina/supragingival_plaque/SRS024649.tar.bz2,3993467031,cfb006f35dae51e7c60865b64ee452ba
SRS053630,/HHS/Illumina/supragingival_plaque/SRS053630.tar.bz2,3630048576,5613b235d4bf2d461f6812fe6e1dba08
SRS015989,/HHS/Illumina/supragingival_plaque/SRS015989.tar.bz2,4404566578,085712e37dfa7be29875b8dad9b3c2c7
SRS015899,/HHS/Illumina/supragingival_plaque/SRS015899.tar.bz2,4951561119,9f313ceea9cd82ab71a2597aabba8187
SRS024144,/HHS/Illumina/supragingival_plaque/SRS024144.tar.bz2,1975723870,d572d5f93bf1eb16ece306c29db564c9
SRS015650,/HHS/Illumina/supragingival_plaque/SRS015650.tar.bz2,2053418761,6a893f992e0cd00a6f55efacfc486c2b
SRS017088,/HHS/Illumina/supragingival_plaque/SRS017088.tar.bz2,1138915998,4e0373f06f7d9327449b4913e608668b
SRS017691,/HHS/Illumina/supragingival_plaque/SRS017691.tar.bz2,4946251361,5000b077eb45bd72fa6aa5f5f7eb89af
SRS013170,/HHS/Illumina/supragingival_plaque/SRS013170.tar.bz2,4477479493,f820635eea95f13efb9de27b0fee8531
SRS016360,/HHS/Illumina/supragingival_plaque/SRS016360.tar.bz2,4936532169,94b9c0a4f86774560a7040447b78d95a
SRS017304,/HHS/Illumina/supragingival_plaque/SRS017304.tar.bz2,3630980533,63303046cb06d9a3c6d98f6cf0a6a990
SRS075410,/HHS/Illumina/supragingival_plaque/SRS075410.tar.bz2,7673752491,ded5ce8d5b198ccdf5b4b99d70fc8ae9
SRS053917,/HHS/Illumina/supragingival_plaque/SRS053917.tar.bz2,8127165171,19912fb5ccd92214cbf78bec84e59653
SRS065099,/HHS/Illumina/supragingival_plaque/SRS065099.tar.bz2,3159748117,d9271896a379a15e114c9e7133800cc3
SRS016746,/HHS/Illumina/supragingival_plaque/SRS016746.tar.bz2,4670708822,c9cec6e2428fce7599af97a3bd9e7b50
SRS017445,/HHS/Illumina/supragingival_plaque/SRS017445.tar.bz2,7447938884,98403881e2b509e660ff3bfb7873f6ca
SRS018157,/HHS/Illumina/supragingival_plaque/SRS018157.tar.bz2,7093734418,aa6eb74ea5eeef9bf5828c039c8666da
SRS147871,/HHS/Illumina/PHASEII/supragingival_plaque/SRS147871.tar.bz2,6053935197,d3ef52756c24f6819be997b62870e37b
SRS077104,/HHS/Illumina/PHASEII/supragingival_plaque/SRS077104.tar.bz2,4016933201,232e5bfe909a14409121998f8080b5a9
SRS097907,/HHS/Illumina/PHASEII/supragingival_plaque/SRS097907.tar.bz2,10110563696,3a6501985c232083d86bd371b25bc0eb
SRS017757,/HHS/Illumina/PHASEII/supragingival_plaque/SRS017757.tar.bz2,9069339981,345ff8de5667e309f9591f2ee6db6e5e
SRS105100,/HHS/Illumina/PHASEII/supragingival_plaque/SRS105100.tar.bz2,14843444108,0a79f0c4ca6419db54deac505bd03a8d
SRS058261,/HHS/Illumina/PHASEII/supragingival_plaque/SRS058261.tar.bz2,8533062942,0ac242b7039b9d72b68bd1dc0da48ad3
SRS145509,/HHS/Illumina/PHASEII/supragingival_plaque/SRS145509.tar.bz2,8030910643,b76751d4bd33514ec0c15cb8299b6492
SRS078431,/HHS/Illumina/PHASEII/supragingival_plaque/SRS078431.tar.bz2,10081871165,5180ab39bdeb11193c4964bbad1b1807
SRS075090,/HHS/Illumina/PHASEII/supragingival_plaque/SRS075090.tar.bz2,7670418104,9bb59b5931d0ecea05d2849542237cc6
SRS018513,/HHS/Illumina/PHASEII/supragingival_plaque/SRS018513.tar.bz2,5515866577,cfa7624dbedf78ae28bf103beff8d4f1
SRS142883,/HHS/Illumina/PHASEII/supragingival_plaque/SRS142883.tar.bz2,6426629775,b6ca3ecb5f63d22261ec0dc32cd30bfa
SRS098624,/HHS/Illumina/PHASEII/supragingival_plaque/SRS098624.tar.bz2,4708461489,81974dbee24747e4814cb7dee362471c
SRS142608,/HHS/Illumina/PHASEII/supragingival_plaque/SRS142608.tar.bz2,4126964201,e8292924d784261b5c3e0d8f712b99d6
SRS101445,/HHS/Illumina/PHASEII/supragingival_plaque/SRS101445.tar.bz2,7620085000,18bad5cb808497b7c633831b0b029bfb
SRS101388,/HHS/Illumina/PHASEII/supragingival_plaque/SRS101388.tar.bz2,11242212247,7e91c0482dbc8b066bb0e91d50848d1b
SRS143216,/HHS/Illumina/PHASEII/supragingival_plaque/SRS143216.tar.bz2,5358510997,b34af30180fa7d431c6a68593265c5f6
SRS147106,/HHS/Illumina/PHASEII/supragingival_plaque/SRS147106.tar.bz2,10127239109,331808337fdcece0a02c033e2630ac95
SRS012989,/HHS/Illumina/PHASEII/supragingival_plaque/SRS012989.tar.bz2,6775186639,8fae50dea544be7de58ae0b8f4120517
SRS104368,/HHS/Illumina/PHASEII/supragingival_plaque/SRS104368.tar.bz2,4030133921,6855c2517336afea798ee4c76947ebca
SRS078254,/HHS/Illumina/PHASEII/supragingival_plaque/SRS078254.tar.bz2,7700481998,f5b3c19937330f8e9f0d489304e2dbca
SRS144237,/HHS/Illumina/PHASEII/supragingival_plaque/SRS144237.tar.bz2,4394526810,261102e522b916ab51be24ad68a88008
SRS078677,/HHS/Illumina/PHASEII/supragingival_plaque/SRS078677.tar.bz2,11302794982,9f6fcb945b5f71e6d795a919b97b2bb9
SRS103983,/HHS/Illumina/PHASEII/supragingival_plaque/SRS103983.tar.bz2,7654457603,e9703460b1b35bd1edb46f334c20a976
SRS024561,/HHS/Illumina/supragingival_plaque/SRS024561.tar.bz2,3129078140,349d5577a44dd0eacd97d2a68863408a
SRS044366,/HHS/Illumina/supragingival_plaque/SRS044366.tar.bz2,788964455,bdaca1d8cd467fc91b6dbf92c7948687
SRS058053,/HHS/Illumina/supragingival_plaque/SRS058053.tar.bz2,4344463099,b4c3a618bfa7ded56e2be7806240af89
SRS064493,/HHS/Illumina/supragingival_plaque/SRS064493.tar.bz2,790451334,59be8b335520442981ee6da88ae5a900
SRS019225,/HHS/Illumina/supragingival_plaque/SRS019225.tar.bz2,2053161743,a252018e7ef5e4c670c49ac1575b98f1
SRS053584,/HHS/Illumina/supragingival_plaque/SRS053584.tar.bz2,3076816898,94a4ef713a78c77d65ce04e573f09a12
SRS064219,/HHS/Illumina/supragingival_plaque/SRS064219.tar.bz2,283786921,d3987098cf470f23b6f8b372c5726da3
SRS019980,/HHS/Illumina/supragingival_plaque/SRS019980.tar.bz2,5037523948,7459e4f9673b372458a99a57d4802c77
SRS011255,/HHS/Illumina/supragingival_plaque/SRS011255.tar.bz2,2800309914,af2d979d6aad3a9bea6058456d936a18
SRS012285,/HHS/Illumina/supragingival_plaque/SRS012285.tar.bz2,5243617214,6bd73cf266ec7ac6e18c231f93feb319
SRS022536,/HHS/Illumina/supragingival_plaque/SRS022536.tar.bz2,6166352778,1c5a3a690de4a1e7cd11d30b3862a0a9
SRS023964,/HHS/Illumina/supragingival_plaque/SRS023964.tar.bz2,3070752061,ffd38804cf5d443ccfbea2050bdcd4a4
SRS047265,/HHS/Illumina/supragingival_plaque/SRS047265.tar.bz2,985502690,70c93af4ba3abdff8c77807fa5c76111
SRS011126,/HHS/Illumina/supragingival_plaque/SRS011126.tar.bz2,7482839519,bb43b9f75d6168a10ad670d18cff1b53
SRS016331,/HHS/Illumina/supragingival_plaque/SRS016331.tar.bz2,4021632308,01ca7dc7b1268337538361c28ef27086
SRS064449,/HHS/Illumina/supragingival_plaque/SRS064449.tar.bz2,5258735958,f8b7f2e9d0c84ec4d44d8c593f93b95a
SRS023538,/HHS/Illumina/supragingival_plaque/SRS023538.tar.bz2,2691117437,02f1df2009ba31f7ed4b298011192e86
SRS064329,/HHS/Illumina/supragingival_plaque/SRS064329.tar.bz2,3946915869,7de6b2dbdf7dcbd1f95be94afd79b725
SRS014476,/HHS/Illumina/supragingival_plaque/SRS014476.tar.bz2,3276106972,6cc088082329f4f609215c0a761b7f5c
SRS051941,/HHS/Illumina/supragingival_plaque/SRS051941.tar.bz2,4714428570,9339557f8fa7f4e474c97664e2caa39b
SRS024381,/HHS/Illumina/supragingival_plaque/SRS024381.tar.bz2,4063214614,04e42c06b0ff7e96c58b6fc68f0094d2
SRS023938,/HHS/Illumina/supragingival_plaque/SRS023938.tar.bz2,7458662603,13ea86f49534b766182f5c3c984e257a
SRS013949,/HHS/Illumina/supragingival_plaque/SRS013949.tar.bz2,5170278936,4ea6875fbfa899c5fb9dbc998ccb5b95
SRS020340,/HHS/Illumina/supragingival_plaque/SRS020340.tar.bz2,6347009986,2ebf01c3f090544af469a5dd1a6c3985
SRS018337,/HHS/Illumina/supragingival_plaque/SRS018337.tar.bz2,3101179889,27052d5e5dcc4b487fb3bc49ca919a98
SRS015278,/HHS/Illumina/supragingival_plaque/SRS015278.tar.bz2,2973656473,0584fa81dc5d45c43a1b1482d4d16324
SRS017025,/HHS/Illumina/supragingival_plaque/SRS017025.tar.bz2,2496090651,0ff7d4090401492da3237cec387a6e57
SRS051930,/HHS/Illumina/supragingival_plaque/SRS051930.tar.bz2,3801617236,2e9b5568e2c35c2f1854c50d2e3e0ace
SRS018573,/HHS/Illumina/supragingival_plaque/SRS018573.tar.bz2,3887461670,ccbfb29197ee4db7554244a1d55526b0
SRS018665,/HHS/Illumina/supragingival_plaque/SRS018665.tar.bz2,5372218840,8b3c2aa90bc225838d554137f83b6191
SRS019387,/HHS/Illumina/supragingival_plaque/SRS019387.tar.bz2,2359674945,62019814c63d38604fcc523c513ce48d
SRS144402,/HHS/Illumina/PHASEII/supragingival_plaque/SRS144402.tar.bz2,3945927930,0c69c668f03ab537d4decfce57db14ea
SRS100033,/HHS/Illumina/PHASEII/supragingival_plaque/SRS100033.tar.bz2,9012842205,9f358bfadb8bd6b4c9e50c9d2daec79a
SRS143732,/HHS/Illumina/PHASEII/supragingival_plaque/SRS143732.tar.bz2,4923338662,f134099fa1c0cc49afe6345bab9f7e79
SRS142664,/HHS/Illumina/PHASEII/supragingival_plaque/SRS142664.tar.bz2,4668853591,e91743ff417993d35e2a2802e6406812
SRS144380,/HHS/Illumina/PHASEII/supragingival_plaque/SRS144380.tar.bz2,8511207341,3a3381f269f127978237e90e0c481716
SRS146773,/HHS/Illumina/PHASEII/supragingival_plaque/SRS146773.tar.bz2,3607629587,d4e0ca135dc054d3960a2921da4cee26
SRS146878,/HHS/Illumina/PHASEII/supragingival_plaque/SRS146878.tar.bz2,5271185474,78814855827cabb539a27976db072a97
SRS147008,/HHS/Illumina/PHASEII/supragingival_plaque/SRS147008.tar.bz2,4568832514,dff48af028bbffc815ac36d854019914
SRS104539,/HHS/Illumina/PHASEII/supragingival_plaque/SRS104539.tar.bz2,6042506789,f60bf38f4d97345a7a04e7e6552e6f02
SRS044448,/HHS/Illumina/PHASEII/supragingival_plaque/SRS044448.tar.bz2,10977767252,110b4e5c8d3a410eb9b0233e99158f6d
SRS014689,/HHS/Illumina/throat/SRS014689.tar.bz2,1470752520,fd6b84c170ca20795b52899aa4771c2a
SRS014475,/HHS/Illumina/throat/SRS014475.tar.bz2,99527955,dd85ff79c0d7e6710e39a77810bfc7a7
SRS097905,/HHS/Illumina/PHASEII/throat/SRS097905.tar.bz2,11841349216,bd5e3a5e27bc9ee26a591013825649f1
SRS075957,/HHS/Illumina/PHASEII/throat/SRS075957.tar.bz2,7435379771,400b5ca90df017877e13e838c14595e9
SRS019027,/HHS/Illumina/throat/SRS019027.tar.bz2,1890759330,eeee1b1361e7ff54765ec12da0f355c6
SRS015062,/HHS/Illumina/throat/SRS015062.tar.bz2,117648278,96c455225ea351fccf24de181e74abe5
SRS019127,/HHS/Illumina/throat/SRS019127.tar.bz2,2898218223,d7fa58e98d39918aab7b03700cc08439
SRS013948,/HHS/Illumina/throat/SRS013948.tar.bz2,2091772740,cf553ff0abedd8f24ed974e195d4aae7
SRS065335,/HHS/Illumina/throat/SRS065335.tar.bz2,479710867,886d67b985db91c75c6219e3135d8b15
SRS144378,/HHS/Illumina/PHASEII/throat/SRS144378.tar.bz2,4967746118,a6528086813f0130792d0af07faa34fd
SRS144649,/HHS/Illumina/PHASEII/throat/SRS144649.tar.bz2,2954153672,e7f3bcecd44c357f4ce12ee727a124fe
SRS142975,/HHS/Illumina/PHASEII/throat/SRS142975.tar.bz2,4907441089,f4b0bf10ff62cb742e4d6c8034599043
SRS143032,/HHS/Illumina/PHASEII/throat/SRS143032.tar.bz2,4881576785,7c4ea3375399428ba161a909bec9c338
SRS049389,/HHS/Illumina/tongue_dorsum/SRS049389.tar.bz2,7190856905,126fb0dc258de2c4a590f0adcf22ebbc
SRS057205,/HHS/Illumina/tongue_dorsum/SRS057205.tar.bz2,5811917656,a15e5dfd98e98852dc42577b982c5d1a
SRS016501,/HHS/Illumina/tongue_dorsum/SRS016501.tar.bz2,5142755184,cdcd4e1f064093fcb6aa1b85f0fe1d77
SRS014124,/HHS/Illumina/tongue_dorsum/SRS014124.tar.bz2,6751777967,c134e6f79e7f78c17b993b5bb73a2267
SRS014271,/HHS/Illumina/tongue_dorsum/SRS014271.tar.bz2,6005221232,2941691b455f40178f08e721b89c8e8e
SRS042910,/HHS/Illumina/tongue_dorsum/SRS042910.tar.bz2,7155326670,2b4499f48fcad8cad05edb48c10d0453
SRS078182,/HHS/Illumina/tongue_dorsum/SRS078182.tar.bz2,10457330310,f13ef437352df17565978cb5a2194418
SRS016037,/HHS/Illumina/tongue_dorsum/SRS016037.tar.bz2,6871345745,a6fa78a0d1cbb8c7326c1c72584628b5
SRS011086,/HHS/Illumina/tongue_dorsum/SRS011086.tar.bz2,6074258190,7977372b5507f25215a66288a05dbaa0
SRS015057,/HHS/Illumina/tongue_dorsum/SRS015057.tar.bz2,7101267405,f23abd473ec173224580961f87531e6e
SRS015537,/HHS/Illumina/tongue_dorsum/SRS015537.tar.bz2,4732236726,9b4cb32ddc35babd7eaa325fd691d761
SRS022621,/HHS/Illumina/tongue_dorsum/SRS022621.tar.bz2,8080121263,bedaf53a077b6230164877490b80a431
SRS053603,/HHS/Illumina/tongue_dorsum/SRS053603.tar.bz2,5002600622,cb86a415ea9c8ae8690518f1f135f628
SRS054687,/HHS/Illumina/tongue_dorsum/SRS054687.tar.bz2,5386561226,e457523d157db3ad8a28ae9d27f4c3a5
SRS015038,/HHS/Illumina/tongue_dorsum/SRS015038.tar.bz2,2869480332,c6adc2faaed4a3aeb697b66029139b54
SRS016740,/HHS/Illumina/tongue_dorsum/SRS016740.tar.bz2,3495379991,7671c5bcbcc376dfdb9bdfc0067f65ec
SRS024375,/HHS/Illumina/tongue_dorsum/SRS024375.tar.bz2,6025968451,d443ce0677babeceeafb90f91c274cb4
SRS050244,/HHS/Illumina/tongue_dorsum/SRS050244.tar.bz2,7586847483,60d9e5f613b829b7f24c3ab2a0e4da61
SRS023617,/HHS/Illumina/tongue_dorsum/SRS023617.tar.bz2,7734608011,bf6b679f66215c67cf65f9dac244a6d3
SRS042131,/HHS/Illumina/tongue_dorsum/SRS042131.tar.bz2,5856439617,853ab5fd738228947284b413032f73d5
SRS024441,/HHS/Illumina/tongue_dorsum/SRS024441.tar.bz2,7161584189,7e6534dd6df1fe255ccc2f932fa12b6f
SRS020856,/HHS/Illumina/tongue_dorsum/SRS020856.tar.bz2,6548591340,c72680570e67dddaea098ef5f9085516
SRS063932,/HHS/Illumina/tongue_dorsum/SRS063932.tar.bz2,6739000374,9a4360a9bebc3f0d7f802b76aee9b140
SRS015893,/HHS/Illumina/tongue_dorsum/SRS015893.tar.bz2,5122237358,0783704f13a3fa892037977108ec8328
SRS019327,/HHS/Illumina/tongue_dorsum/SRS019327.tar.bz2,5457787288,e69590f1cb68cacc301250e090c0ff8c
SRS022719,/HHS/Illumina/tongue_dorsum/SRS022719.tar.bz2,6184193442,f284df8c8dd05ece036857e0f12dfc39
SRS048893,/HHS/Illumina/PHASEII/tongue_dorsum/SRS048893.tar.bz2,5438830718,8b62e6ea2178f59e6277d3e80dae04e4
SRS104279,/HHS/Illumina/PHASEII/tongue_dorsum/SRS104279.tar.bz2,8733701969,c00a33f32c1f01b009b81e573bf7a7bd
SRS077508,/HHS/Illumina/PHASEII/tongue_dorsum/SRS077508.tar.bz2,10153706997,c232456efb4da728246a7451c04171f3
SRS064014,/HHS/Illumina/PHASEII/tongue_dorsum/SRS064014.tar.bz2,12265920459,8a5888a6bfe1fe93e38eaddae38e8246
SRS142602,/HHS/Illumina/PHASEII/tongue_dorsum/SRS142602.tar.bz2,4215168265,e3e320377f1aa83380d92527c5ced04c
SRS020571,/HHS/Illumina/PHASEII/tongue_dorsum/SRS020571.tar.bz2,5552886833,11ac3dad4221ba08ebd01d4b547057d9
SRS143529,/HHS/Illumina/PHASEII/tongue_dorsum/SRS143529.tar.bz2,11157740441,d012e01d86235d66ef6e4501d1cb7abe
